Participant 0 Task B
Guided Jumping
26.59017, (-13.1400, 0.8000, -1.3117), (0.0000, 180.0000, 0.0000)
29.60348, (-13.1400, 0.8000, -4.6617), (0.0000, 245.0000, 0.0000)
32.61676, (-15.6600, 0.8000, -6.3317), (0.0000, 270.0000, 0.0000)
NODE 3: 32.61676, (-15.6600, 0.8000, -6.3317), (0.0000, 270.0000, 0.0000)
35.62929, (-17.3200, 0.8000, -6.9317), (0.0000, 90.0000, 0.0000)
38.64204, (-14.3500, 0.8000, -6.6817), (0.0000, 103.9739, 0.0000)
41.65473, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
NODE 4: 41.65473, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
CHOICE: 41.65473, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
STOPPED: 41.65473, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
SELECTED 0: 52.58175, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
RESTART: 53.09538, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
56.10826, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.12276, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.13684, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.14995, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.16439, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.17868, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.19231, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.20504, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.21937, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.23346, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.24667, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.26125, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.27507, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.28845, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.3027, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.31679, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.33002, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.34458, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.35838, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.37212, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.3856, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.40008, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.41386, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.4345, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.44152, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.45676, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.47021, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.48435, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.49808, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.51168, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.5251, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.53898, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.55261, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.56604, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.5803, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.59415, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.60772, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.62197, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.63595, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.64919, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.66335, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.6774, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.6911, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.70448, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.71894, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.73304, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.74635, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.76064, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.77467, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.78777, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.80237, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.81629, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.82956, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.84397, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.85776, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.87165, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.88516, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.89957, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.91337, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.92683, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.94139, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.95504, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.96864, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.98281, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 56.99665, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.01025, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.02461, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.03839, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.05232, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.0658, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.07999, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.09406, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.10751, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.12176, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.13576, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.14919, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.16351, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.17767, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.19128, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.20491, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.21928, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.23344, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.24676, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
